
time,ax,ay,az,wx,wy,wz,
0.656,-0.23,0.06,0.76,-0.02,-0.09,-0.00,
0.659,-0.23,0.06,0.76,-0.02,-0.08,0.00,
0.659,-0.19,0.04,0.76,-0.02,-0.08,0.00,
0.661,-0.19,0.04,0.76,-0.03,-0.07,0.00,
0.663,-0.16,0.03,0.81,-0.03,-0.07,0.00,
0.663,-0.16,0.03,0.81,-0.03,-0.07,0.00,
0.665,-0.16,0.03,0.81,-0.03,-0.06,0.01,
0.668,-0.16,0.03,0.81,-0.03,-0.06,0.01,
0.668,-0.12,0.04,0.84,-0.03,-0.06,0.01,
0.669,-0.12,0.04,0.84,-0.03,-0.06,0.01,
0.672,-0.12,0.04,0.84,-0.04,-0.06,0.02,
0.673,-0.06,0.07,0.82,-0.04,-0.06,0.02,
0.691,-0.06,0.07,0.82,-0.04,-0.06,0.02,
0.692,-0.06,0.07,0.82,-0.04,-0.06,0.02,
0.692,-0.04,0.10,0.82,-0.04,-0.06,0.02,
0.692,-0.04,0.10,0.82,-0.04,-0.06,0.02,
0.692,-0.00,0.12,0.78,-0.04,-0.06,0.02,
0.693,-0.00,0.12,0.78,-0.04,-0.06,0.03,
0.693,-0.00,0.12,0.78,-0.04,-0.06,0.03,
0.693,-0.00,0.12,0.78,-0.04,-0.06,0.03,
0.693,0.05,0.15,0.70,-0.04,-0.06,0.03,
0.694,0.05,0.15,0.70,-0.04,-0.07,0.03,
0.694,0.05,0.15,0.70,-0.04,-0.07,0.04,
0.694,0.08,0.14,0.67,-0.04,-0.07,0.04,
0.695,0.08,0.14,0.67,-0.04,-0.07,0.04,
0.696,0.08,0.14,0.67,-0.04,-0.08,0.04,
0.697,0.09,0.12,0.61,-0.04,-0.08,0.04,
